keycodeid,keyword,ProductCode,ProductName,synonymId,synonymkeyword
77754,Motor Launch Hiring,2928,Ship,NULL,NULL
77758,Kitchen Service,775,Catering,NULL,NULL
77760,ElectroCardiograph,10080,Cardiology Equipment And Stores,NULL,NULL
77762,Fan Cover,10035,Fan and Blower,NULL,NULL
77768,Roller Pin,606,Pin,NULL,NULL
77773,Steel Rope,946,Rope,NULL,NULL
77774,Direction Control Valve,7,Valve,NULL,NULL
77775,Shuttle Valve,7,Valve,NULL,NULL
77782,Terminal Box Cover,10059,Diversified Electrical Spares And Stores,NULL,NULL
77784,Brake Ring,4688,Automobile Ancillaries,NULL,NULL
77785,Thrust Ring,5197,Ring,NULL,NULL
77791,Slipway,2177,R C C Work,NULL,NULL
77796,Graph Sheet,5921,Stationery,NULL,NULL
77798,Metallic Tape,2637,Metal Products,NULL,NULL
77803,Vacuum Circuit Breaker Spares,10049,Circuit Breakers/Fuse,NULL,NULL
77814,Cementing Service,43,Civil Work,NULL,NULL
77816,Internet Leased Line,10008,Networking,NULL,NULL
77820,Dredger,2529,Dredger Machine,NULL,NULL
77822,Control Tower,130,Building,NULL,NULL
77832,Hydrant Pipeline Repair,523,Fire Fighting System,NULL,NULL
77836,Floating Roof Tank Repair,2213,Tank,NULL,NULL
77846,Bogie,5082,Rail Accessories,NULL,NULL
77847,Wood Shutter,4983,Shutter,NULL,NULL
77848,Alumina Brick,188,Brick,NULL,NULL
77853,Digital Panel,10072,Other Electronic Devices,NULL,NULL
77863,Headset,10074,Audio/Video Equipments,NULL,NULL
77868,Coal Nozzle repair,2163,Nozzle,NULL,NULL
77877,Locking Screw,3603,Screw,NULL,NULL
77878,Electronic Thermostat,1181,Scientific Equipment,NULL,NULL
77879,Pile Repair,2177,R C C Work,NULL,NULL
77898,Micro Controller,10072,Other Electronic Devices,NULL,NULL
77901,Insulating Tube,2647,Steel Tube,NULL,NULL
77903,Carrier Plate,5082,Rail Accessories,NULL,NULL
77904,Coupling Shaft,2532,Shaft,NULL,NULL
77914,Grounding Wire,10052,Wire And Cable,NULL,NULL
77918,Bolt Machine,255,Plant Machinery,NULL,NULL
77920,LED Indicator,1181,Scientific Equipment,NULL,NULL
77925,Sulphur Scrap,10126,Chemical scrap,NULL,NULL
77944,Coverall,2061,Cloth,NULL,NULL
77945,HP Printer,10004,Printers,NULL,NULL
77952,Electric Saw,6178,Agricultural Equipment,NULL,NULL
77954,Digger,6034,Construction Machinery,NULL,NULL
77960,Voltage Panel,10059,Diversified Electrical Spares And Stores,NULL,NULL
77964,Booster Pumping Station,5,Pump,NULL,NULL
77965,Property Hiring,1904,Property Lease,NULL,NULL
77968,Stabilizer Blade,99,Stabilizer,NULL,NULL
77970,Conveyor Pulley Repair,10053,Conveyor,NULL,NULL
77975,Battery Switch,10050,Switches/Plug,NULL,NULL
77979,Woolen Felt,5302,Woollen Product,NULL,NULL
77980,Exhaust Elbow,1968,Pipes / Fittings,NULL,NULL
77983,Lighting Hiring,10039,Light and Bulb,NULL,NULL
77992,Trawler,4095,Boat,NULL,NULL
77999,Battery charging terminal,10059,Diversified Electrical Spares And Stores,NULL,NULL
78006,Face mill cutter,3869,Cutting Machine,NULL,NULL
78013,Pressure Tank,5540,Tank,NULL,NULL
78024,Raft,2928,Ship,NULL,NULL
78027,Weight Bridge,10069,Weigh Balance,NULL,NULL
78029,Oil Filtration Plant,1720,Oil Filter,NULL,NULL
78030,Door Frame Metal Detector Repair,2381,Detector,NULL,NULL
78037,Cement sheet,5892,Cement Product,NULL,NULL
78039,Sports Field,430,Sports Ground,NULL,NULL
78048,Vacuum Tank,5540,Tank,NULL,NULL
78050,Electricity Network,591,Transmission Line,NULL,NULL
78052,Field Switch,10050,Switches/Plug,NULL,NULL
78056,Bed roll,573,Bed Sheet,NULL,NULL
78078,Steel Tool Box,6054,Metal Box,NULL,NULL
78079,Power board,10076,Distribution Board,NULL,NULL
78082,Adviser,10129,Legal Advisor,NULL,NULL
78091,Blind spot mirror,2069,Glass,NULL,NULL
78113,Aerated Water,3296,Food And Beverage Items,NULL,NULL
78124,Faucet,239,Taps And Dies,NULL,NULL
78134,Latch,3531,Hardware And Accessories,NULL,NULL
78143,Piping Scrap,1895,Scrap,NULL,NULL
78152,Bearing Liner,4688,Automobile Ancillaries,NULL,NULL
78153,Workshop Tool,804,Tool,NULL,NULL
78155,Boiler Refractory Item,6,Boiler,NULL,NULL
78158,Panel Spares,10042,Control Panel,NULL,NULL
78166,Technical Tool,804,Tool,NULL,NULL
78167,Printer Spare,10004,Printers,NULL,NULL
78169,Gunny Cloth,2061,Cloth,NULL,NULL
78179,Brake Chamber,4688,Automobile Ancillaries,NULL,NULL
78194,Drug Item,427,Drug,NULL,NULL
78199,Side Frame Key,5082,Rail Accessories,NULL,NULL
78212,Pump Foundation Repair,821,Foundation,NULL,NULL
78213,Sealing Washer,625,Washer,NULL,NULL
78216,Feed Pump Repair,5,Pump,NULL,NULL
78219,Valve Lever,7,Valve,NULL,NULL
78230,DO Fuse,10049,Circuit Breakers/Fuse,NULL,NULL
78233,Aluminum Gate,3533,Door,NULL,NULL
78236,Reamer,804,Tool,NULL,NULL
78240,CT Meter,638,Meter,NULL,NULL
78242,Beverage Vending Machine,4123,Vending Machine,NULL,NULL
78243,Aluminium Panel,2728,Aluminium Items,NULL,NULL
78248,Cordless Microphone,10074,Audio/Video Equipments,NULL,NULL
78252,Internet Connection,10008,Networking,NULL,NULL
78253,Mooring Rope,946,Rope,NULL,NULL
78254,Safety Wear,1275,Protection Kit,NULL,NULL
78264,AC Ducting,3878,Duct,NULL,NULL
78291,Fire alarm panel,1933,Fire Alarm System,NULL,NULL
78293,PRI Card,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
78294,Meter Test Bench,991,Testing Equipment,NULL,NULL
78295,Filling Machine,255,Plant Machinery,NULL,NULL
78296,Disposable cutlery,5964,Kitchen Equipment,NULL,NULL
78297,Disposable Plate,3988,Paper Product,14366,Paper Plate
78297,Disposable Plate,3988,Paper Product,14368,Disposable Plate
78302,MS Rack,78,Rack,NULL,NULL
78310,Locking Wire,10052,Wire And Cable,NULL,NULL
78311,Grate Bar,2387,Bar,NULL,NULL
78312,Meal Service,775,Catering,NULL,NULL
78313,Buffet Service,775,Catering,NULL,NULL
78320,Cam Switch,10050,Switches/Plug,NULL,NULL
78324,Battery Spares,10048,Battery and Cell,NULL,NULL
78327,Copper Terminal,10052,Wire And Cable,NULL,NULL
78329,Photocopier Cartridge,1012,Copier,NULL,NULL
78336,Filter House,10107,Water Treatment Plant,NULL,NULL
78341,Emergency Lamp,10039,Light and Bulb,NULL,NULL
78349,Surge Counter,5491,Measurement System,NULL,NULL
78358,Electronic Circuit,10072,Other Electronic Devices,NULL,NULL
78390,Embossing Machine,6034,Construction Machinery,NULL,NULL
78404,Manipulator,10057,Material Handling Plant,NULL,NULL
78406,X Ray Baggage Machine,6010,X Ray Equipment,NULL,NULL
78414,Dry Chemical,3840,Chemical,NULL,NULL
78415,Lantern,10039,Light and Bulb,NULL,NULL
78418,Echocardiography Machine,10080,Cardiology Equipment And Stores,NULL,NULL
78429,Mug Dal,3337,Food Grain,NULL,NULL
78431,Ammonium Phosphate,3840,Chemical,NULL,NULL
78432,Steel Case,2918,Steel Furniture,NULL,NULL
78433,Milk Packing machine,5309,Dairy Equipments,NULL,NULL
78449,Electric Tester,991,Testing Equipment,NULL,NULL
78450,Generator Engine,487,Generator,NULL,NULL
78453,Gang box,10050,Switches/Plug,NULL,NULL
78454,PVC Gitty,3331,P V C Product,NULL,NULL
78455,Flexible conduit,3308,Pipe,NULL,NULL
78457,Halogen Tube,10039,Light and Bulb,NULL,NULL
78464,Multifunction Calibrator,1181,Scientific Equipment,NULL,NULL
78465,Signalling Item,4180,Signalling Device,NULL,NULL
78468,Blower Fan Motor,660,Motor,NULL,NULL
78469,Lime Quick,525,Stone,NULL,NULL
78475,Plastic Panel,10097,Plastic Product,NULL,NULL
78483,Tubing Scrap,1895,Scrap,NULL,NULL
78504,Heat Sealing Machine,10088,Heater,NULL,NULL
78505,Phone Repair,2147,Telephone Units/Mobile Phones,NULL,NULL
78508,Drywall,859,Building Material,NULL,NULL
78511,Testing  Machine,991,Testing Equipment,NULL,NULL
78512,Testing Machine Repair,991,Testing Equipment,NULL,NULL
78534,Hooter,10074,Audio/Video Equipments,NULL,NULL
78546,Water Booster Pump Repair,5,Pump,NULL,NULL
78557,Motor pumping repair,660,Motor,NULL,NULL
78558,Magnesium Sulphate,3840,Chemical,NULL,NULL
78564,Telephone Network Repair,10067,Telecommunication Stores,NULL,NULL
78566,Telescopic Pruner,6178,Agricultural Equipment,NULL,NULL
78570,Reflective Vest,6154,Textile Product,NULL,NULL
78571,Melting Furnace,4252,Furnace,NULL,NULL
78577,Railing Scrap,1895,Scrap,NULL,NULL
78585,Switch Board Spares,10076,Distribution Board,NULL,NULL
78590,Alloy Scrap,1895,Scrap,NULL,NULL
78598,Salt Sale,4169,Salt,NULL,NULL
78617,Fuse Puller,804,Tool,NULL,NULL
78631,Digital X Ray,10098,Radiology - X ray,NULL,NULL
78636,Structural Platform,983,Structure Work,NULL,NULL
78637,OT Item,10083,Other Medical Diagnosis Equipments,NULL,NULL
78643,Communication Network,10067,Telecommunication Stores,NULL,NULL
78651,Granite Sale,4547,Granite,NULL,NULL
78655,Digital card,10072,Other Electronic Devices,NULL,NULL
78674,Rain water gutter,248,Drainage,NULL,NULL
78676,Receptacle,10059,Diversified Electrical Spares And Stores,NULL,NULL
78678,Oil Testing Machine,991,Testing Equipment,NULL,NULL
78689,Fire barrier,523,Fire Fighting System,NULL,NULL
78692,Pipe valve,7,Valve,NULL,NULL
78694,Burglary Alarm,454,Security Equipment,NULL,NULL
78695,Earth Clamp,5200,Hook,NULL,NULL
78698,LED Traffic Signal,4180,Signalling Device,NULL,NULL
78706,Route marker,565,Sign Board,NULL,NULL
78707,Gamma Counter,1181,Scientific Equipment,NULL,NULL
78708,Gas Monitor,3921,Monitoring System,NULL,NULL
78712,Tasla,804,Tool,NULL,NULL
78714,Boring Machine Repair,2924,Boring Machine,NULL,NULL
78718,Laminated Film,4849,Plastic Film,NULL,NULL
78725,Pipe Support,1968,Pipes / Fittings,NULL,NULL
78733,Steel Door Frame,3533,Door,NULL,NULL
78734,Air Diffuser,10036,Ventilation and Ventilator,NULL,NULL
78735,Bladder Scanner,10083,Other Medical Diagnosis Equipments,NULL,NULL
78743,Metal Shelve,3943,Shelves,NULL,NULL
78744,Fuel Injection,255,Plant Machinery,NULL,NULL
78745,Bearing Shaft,2532,Shaft,NULL,NULL
78758,Squatting Pan,1812,Sanitary Items,NULL,NULL
78759,Sandle,4763,Footwear,NULL,NULL
78760,Feeder Belt,3449,Feeder,NULL,NULL
78763,MS angle frame,373,Angle,NULL,NULL
78786,Pressure Ring,5197,Ring,NULL,NULL
78788,Guide Ring,5197,Ring,NULL,NULL
78795,Nomex Paper,3988,Paper Product,NULL,NULL
78798,Molykote,5187,Lubricant Product,NULL,NULL
78801,Teflon Washer,625,Washer,NULL,NULL
78806,Chopper,5964,Kitchen Equipment,NULL,NULL
78845,Incinerator scrap,4116,Incinerator,NULL,NULL
78846,Charging Scrap,10048,Battery and Cell,NULL,NULL
78851,Spark Lighter,5964,Kitchen Equipment,NULL,NULL
78853,Measuring Scale,10069,Weigh Balance,NULL,NULL
78860,Boom Barrier Repair,2108,Road Furniture,NULL,NULL
78864,Copper Plate,763,M S Plate,NULL,NULL
78867,Spillway Gate Repair,5933,Dam Gate,NULL,NULL
78880,Reverse osmosis water purification,5591,Reverse Osmosis Plant,NULL,NULL
78896,Agricultural Lime,5868,Fertilizer Product,NULL,NULL
78899,Brake Motor,660,Motor,NULL,NULL
78900,Brush Starter Motor,660,Motor,NULL,NULL
78920,Brake Gear Spares,1178,Gear,NULL,NULL
78923,Jet Cleaner,3817,Jetting Machine,NULL,NULL
78953,Transmission Belt,10053,Conveyor,NULL,NULL
78954,Paper Filter,1771,Paper,NULL,NULL
78955,Insulator String,10037,Insulation and Insulating Materials,NULL,NULL
78957,GI Wire Repair,1515,Electrical Work,NULL,NULL
78958,Vacuum,4283,Vacuum System,NULL,NULL
78960,Bomb calorimeter repair,657,Lab Equipment,NULL,NULL
78963,Reprinting,3865,Printing Work,NULL,NULL
78970,Heat Shield,4977,Shield,NULL,NULL
78971,Toilet Cabin,1142,Toilet,NULL,NULL
78973,Prefabricated Item,1259,Structure Materials,NULL,NULL
78977,Machine Tool Repair,804,Tool,NULL,NULL
78992,PVC Cover,3331,P V C Product,NULL,NULL
79002,Feeder Scrap,3449,Feeder,NULL,NULL
79006,Vacuum Flask,3555,Laboratory Glassware,NULL,NULL
79030,Network Repair,10008,Networking,NULL,NULL
79040,Metal Detector Repair,2381,Detector,NULL,NULL
79041,Bungalow Sale,675,Property Sale,NULL,NULL
79043,Glass Pan,3986,Glassware Item,NULL,NULL
79050,Ring Gauge,684,Gauge,NULL,NULL
79053,Seepage drain,248,Drainage,NULL,NULL
79059,Sieve Machine,991,Testing Equipment,NULL,NULL
79075,Remote Control,10059,Diversified Electrical Spares And Stores,NULL,NULL
79083,ACB Repair,10049,Circuit Breakers/Fuse,NULL,NULL
79089,Injector Scrap,1895,Scrap,NULL,NULL
79097,Network Analyzer,4997,Analyser,NULL,NULL
79099,Prefabricated Shed,1972,Shed Construction,NULL,NULL
79104,Cordless Bell,10059,Diversified Electrical Spares And Stores,NULL,NULL
79108,Foam Cushion,2676,Mattress,NULL,NULL
79110,Rat Cage,475,Grill,NULL,NULL
79112,Curtain Ring,3531,Hardware And Accessories,NULL,NULL
79126,RCC Divider,3052,R C C Product,NULL,NULL
79130,Asbestos Cloth,2061,Cloth,NULL,NULL
79136,Teepol,3840,Chemical,NULL,NULL
79137,Anti Seize Compound,3840,Chemical,NULL,NULL
79143,Split Ring,5082,Rail Accessories,NULL,NULL
79151,Translucent Sheet,257,P V C Sheet,NULL,NULL
79173,MS Stay Clamp,5200,Hook,NULL,NULL
79177,D Link Switch,10008,Networking,NULL,NULL
79180,Bulk Meter,638,Meter,NULL,NULL
79183,Threading Insert,804,Tool,NULL,NULL
79185,Billing Work,2470,Billing Work,NULL,NULL
79192,Rotor bar,2387,Bar,NULL,NULL
79198,Humidity Chamber,1181,Scientific Equipment,NULL,NULL
79219,Tube Glass,3555,Laboratory Glassware,NULL,NULL
79220,Valve Sheet,7,Valve,NULL,NULL
79225,Precipitator,255,Plant Machinery,NULL,NULL
79227,Lifting Table,10057,Material Handling Plant,NULL,NULL
79240,Krone Tool,804,Tool,NULL,NULL
79241,Bagging Machine,255,Plant Machinery,NULL,NULL
79242,Goomty,43,Civil Work,NULL,NULL
79244,Battery Eliminator,10048,Battery and Cell,NULL,NULL
79250,Atta Kneading Machine,5964,Kitchen Equipment,NULL,NULL
79253,Steel Grill Repair,475,Grill,NULL,NULL
79256,Battery bank repair,10048,Battery and Cell,NULL,NULL
79258,Casing Pump,5,Pump,NULL,NULL
79259,Wind Power Plant,10044,New Power Plant,NULL,NULL
79260,Butter Paper,5921,Stationery,NULL,NULL
79268,Skating Rink,430,Sports Ground,NULL,NULL
79272,Booster Compressor,1488,Compressor,NULL,NULL
79274,Shamiyana Hiring,2491,Tent,NULL,NULL
79275,Ring Main Unit,2814,Switchgear,NULL,NULL
79276,Piping Item,1968,Pipes / Fittings,NULL,NULL
79291,Wooden Podium,6145,Wooden Product,NULL,NULL
79296,Spring Repair,2640,Spring,NULL,NULL
79297,Insulation Resistance,10037,Insulation and Insulating Materials,NULL,NULL
79299,Mining Machine Hiring,3391,Drill Machine,NULL,NULL
79301,Elevator Lift,822,Elevator,NULL,NULL
79303,Ophthalmological Machine,10083,Other Medical Diagnosis Equipments,NULL,NULL
79307,Control Contactor,10059,Diversified Electrical Spares And Stores,NULL,NULL
79325,Vacuum Packing Machine,255,Plant Machinery,NULL,NULL
79326,Tractor Tyre,1393,Tyre,NULL,NULL
79337,White Fluid Pen,5921,Stationery,NULL,NULL
79339,Alarm Clock,5249,Watches,NULL,NULL
79341,Wooden Stand,6145,Wooden Product,NULL,NULL
79344,Direction Indicator,1181,Scientific Equipment,NULL,NULL
79349,Silk Scrap,10122,textile scrap,NULL,NULL
79354,LT CT Meter,638,Meter,NULL,NULL
79360,Soldering Pump,5,Pump,NULL,NULL
79377,Pouch Scrap,5524,Pouch,NULL,NULL
79385,Digital Height Gauge,684,Gauge,NULL,NULL
79404,Slide fastener,4883,Fasteners,NULL,NULL
79409,Soyabean sale,3337,Food Grain,NULL,NULL
79417,Workshop Spares,255,Plant Machinery,NULL,NULL
79420,Front End Loader Hiring,4302,Loader,NULL,NULL
79426,Woodruff Key,4883,Fasteners,NULL,NULL
79439,Volumetric Infusion Pump,10083,Other Medical Diagnosis Equipments,NULL,NULL
79449,Commode Brush,5685,Brush,NULL,NULL
79453,Scrubbing Brush,5685,Brush,NULL,NULL
79465,LT Distribution Panel Repair,10042,Control Panel,NULL,NULL
79467,ATS Panel,10076,Distribution Board,NULL,NULL
79470,Hand Wash,2576,Soap,NULL,NULL
79478,Wire Stitching Machine,114,Textile Plant Machinery,NULL,NULL
79497,Sewer Jetting Machine,3817,Jetting Machine,NULL,NULL
79504,Pump Motor Spares,660,Motor,NULL,NULL
79507,Electrical mat,10059,Diversified Electrical Spares And Stores,NULL,NULL
79510,Polymer scrap,4117,Plastic Scrap,NULL,NULL
79514,Grenade,10119,Arms/Ammunation Equipment,NULL,NULL
79524,Motorcycle Repair,3634,Motor Cycle,NULL,NULL
79527,Scada Software,10023,Data Acquisition Software,NULL,NULL
79528,Crushed Aggregate,1129,Sand,NULL,NULL
79533,Medical Grade,10099,Disposable Medical - Surgical Items,NULL,NULL
79534,Mail Service,4183,Courier Agency,NULL,NULL
79549,Timer Scrap,10072,Other Electronic Devices,NULL,NULL
79556,Inspection Ladder,4955,Ladder,NULL,NULL
79560,Tube Cutter,804,Tool,NULL,NULL
79570,Bearing Frame,5074,Bearing,NULL,NULL
79572,Solar Charger,10121,solar product,NULL,NULL
79588,Plate Cleaner,2352,Cleaning Consumables,NULL,NULL
79593,Communication Network Repair,10067,Telecommunication Stores,NULL,NULL
79594,Benzene scrap,10126,Chemical scrap,NULL,NULL
79600,Rubber stopper pad,802,Rubber Product,NULL,NULL
79601,Gas Compressor Repair,1488,Compressor,NULL,NULL
79604,Rota Meter,657,Lab Equipment,NULL,NULL
79610,Modular Frame,599,Frame Work,NULL,NULL
79620,Booster Scrap,10067,Telecommunication Stores,NULL,NULL
79634,HT Feeder,591,Transmission Line,NULL,NULL
79637,MS Ladder,4955,Ladder,NULL,NULL
79642,Machine Tap,804,Tool,NULL,NULL
79648,AC Control Panel,10042,Control Panel,NULL,NULL
79651,Water Box,6054,Metal Box,NULL,NULL
79652,Water Supply Valve Repair,7,Valve,NULL,NULL
79654,Walker,10089,Hospital Furniture,NULL,NULL
79657,Feed Supplement,4932,Animal Feed,NULL,NULL
79659,RCC Plate,3052,R C C Product,NULL,NULL
79672,Lube Oil Cleaner,1720,Oil Filter,NULL,NULL
79675,Taper Shank Drill,3391,Drill Machine,NULL,NULL
79692,Disc fitting,10059,Diversified Electrical Spares And Stores,NULL,NULL
79694,Rubbing Plate,804,Tool,NULL,NULL
79701,Steel Bus Shelter,357,Fabrication Work,NULL,NULL
79703,Ammeter Selector Switch,10050,Switches/Plug,NULL,NULL
79707,Current Collector,10059,Diversified Electrical Spares And Stores,NULL,NULL
79710,Panel Light,10039,Light and Bulb,NULL,NULL
79712,Voltmeter Selector Switch,10050,Switches/Plug,NULL,NULL
79713,Warning Light,10039,Light and Bulb,NULL,NULL
79714,Light Emitting Diode,10039,Light and Bulb,NULL,NULL
79719,MPCB,10049,Circuit Breakers/Fuse,NULL,NULL
79739,Brasing Plate,763,M S Plate,NULL,NULL
79740,Aluminium Handle,2140,Handle,NULL,NULL
79747,Berth Repair,798,Furniture,NULL,NULL
79752,Liner sleeve,4688,Automobile Ancillaries,NULL,NULL
79757,Smoke meter,657,Lab Equipment,NULL,NULL
79766,Seaming machine,255,Plant Machinery,NULL,NULL
79778,Water Gate,5933,Dam Gate,NULL,NULL
79780,Wooden Shutter,4983,Shutter,NULL,NULL
79798,Microscopy,4608,Microscope,NULL,NULL
79801,Abrasive Cut Off Machine,3869,Cutting Machine,NULL,NULL
79811,HBC Fuse,10049,Circuit Breakers/Fuse,NULL,NULL
79816,Aluminium Strip,2728,Aluminium Items,NULL,NULL
79820,Welding Joint,10051,Welding Electrode and Stores,NULL,NULL
79834,Leather Apron,1396,Leather,NULL,NULL
79842,Pug cutting machine,10051,Welding Electrode and Stores,NULL,NULL
79853,Hand Barrow,5328,Cart,NULL,NULL
79854,Video Game,10072,Other Electronic Devices,NULL,NULL
79857,Net scrap,10122,textile scrap,NULL,NULL
79861,GI Structure,1259,Structure Materials,NULL,NULL
79862,Rod Sale,1895,Scrap,NULL,NULL
79870,LT Control Panel Repair,10042,Control Panel,NULL,NULL
79874,Decorative Item,10097,Plastic Product,NULL,NULL
79875,Gasket Sheet,10097,Plastic Product,NULL,NULL
79877,Drill Twist,3391,Drill Machine,NULL,NULL
79878,Etching Machine,6034,Construction Machinery,NULL,NULL
79885,Roller Paint Brush,2725,Painting Brushes,NULL,NULL
79886,Projection Lamp,10039,Light and Bulb,NULL,NULL
79897,Metal Rack,78,Rack,NULL,NULL
79899,Converter Spares,96,Converter,NULL,NULL
79906,Parcel van lease,4717,S L Rs,NULL,NULL
79907,Theodolite,1181,Scientific Equipment,NULL,NULL
79909,Industrial Furnace,4252,Furnace,NULL,NULL
79910,Laboratory Furnace,4252,Furnace,NULL,NULL
79915,Cable drag chain,16,Chain,NULL,NULL
79916,Monorail Repair,5606,Locomotive,NULL,NULL
79921,Sand Ejector,255,Plant Machinery,NULL,NULL
79936,Corn sale,3337,Food Grain,NULL,NULL
79940,Straightening Machine,255,Plant Machinery,NULL,NULL
79944,Manganese Metal,5450,Iron Ore,NULL,NULL
79952,Protective Tube,2647,Steel Tube,NULL,NULL
79960,Carabineer,1275,Protection Kit,NULL,NULL
79963,Rucksack,1372,Bag,NULL,NULL
79989,Needle Bearing,5074,Bearing,NULL,NULL
79995,Precast Concrete,3052,R C C Product,NULL,NULL
79999,Crusher Roll,5609,Crusher,NULL,NULL
80015,Conveyor Drum,10053,Conveyor,NULL,NULL
80016,Respirator,10083,Other Medical Diagnosis Equipments,NULL,NULL
80018,Hydraulic Jack Spares,4658,Jack,NULL,NULL
80022,Fiber Rope,946,Rope,NULL,NULL
80036,Scissor Lift,822,Elevator,NULL,NULL
80037,Bearing Seal,5197,Ring,NULL,NULL
80038,Universal Joint,1968,Pipes / Fittings,NULL,NULL
80039,Sewerage Pipe Repair,1844,Sewerage Line,NULL,NULL
